18/07/2023,74
18/07/2023,74
18/07/2023,74
18/07/2023,326
18/07/2023,326
18/07/2023,326
18/07/2023,74
19/07/2023,75
19/07/2023,326
19/07/2023,75
19/07/2023,75
19/07/2023,75
19/07/2023,326
19/07/2023,75
19/07/2023,75
19/07/2023,326
20/07/2023,79
20/07/2023,265
20/07/2023,79
20/07/2023,265
20/07/2023,79
20/07/2023,265
20/07/2023,79
20/07/2023,265
20/07/2023,79
21/07/2023,79
21/07/2023,79
21/07/2023,277
21/07/2023,79
21/07/2023,79
21/07/2023,79
21/07/2023,277
21/07/2023,79
21/07/2023,79
22/07/2023,79
22/07/2023,275
22/07/2023,79
22/07/2023,275
22/07/2023,79
22/07/2023,275
22/07/2023,275
22/07/2023,275
22/07/2023,79
23/07/2023,275
23/07/2023,78
23/07/2023,78
23/07/2023,78
23/07/2023,78
23/07/2023,78
23/07/2023,78
23/07/2023,78
23/07/2023,275
24/07/2023,282
24/07/2023,282
24/07/2023,77
24/07/2023,77
24/07/2023,282
24/07/2023,282
24/07/2023,77
24/07/2023,282
24/07/2023,282
25/07/2023,312
25/07/2023,78
25/07/2023,78
25/07/2023,78
25/07/2023,78
25/07/2023,314
25/07/2023,78
25/07/2023,78
25/07/2023,314
26/07/2023,72
26/07/2023,323
26/07/2023,72
26/07/2023,323
26/07/2023,72
26/07/2023,72
26/07/2023,323
26/07/2023,72
26/07/2023,72
27/07/2023,323
27/07/2023,323
27/07/2023,323
27/07/2023,323
27/07/2023,67
27/07/2023,67
27/07/2023,67
27/07/2023,67
27/07/2023,323
28/07/2023,331
28/07/2023,69
28/07/2023,69
28/07/2023,69
28/07/2023,332
28/07/2023,332
28/07/2023,69
28/07/2023,332
28/07/2023,69
29/07/2023,60
29/07/2023,60
29/07/2023,60
29/07/2023,60
29/07/2023,330
29/07/2023,60
29/07/2023,60
29/07/2023,330
29/07/2023,330
29/07/2023,330
30/07/2023,325
30/07/2023,325
30/07/2023,325
30/07/2023,58
30/07/2023,58
30/07/2023,58
30/07/2023,58
30/07/2023,325
30/07/2023,58
30/07/2023,325
31/07/2023,331
31/07/2023,59
31/07/2023,59
31/07/2023,333
31/07/2023,59
31/07/2023,333
31/07/2023,59
31/07/2023,333
31/07/2023,59
01/08/2023,63
01/08/2023,63
01/08/2023,7
01/08/2023,7
01/08/2023,7
01/08/2023,7
01/08/2023,63
01/08/2023,63
01/08/2023,63
02/08/2023,65
02/08/2023,65
02/08/2023,65
02/08/2023,23
02/08/2023,23
02/08/2023,65
02/08/2023,65
02/08/2023,23
02/08/2023,23
03/08/2023,67
03/08/2023,39
03/08/2023,67
03/08/2023,39
03/08/2023,68
03/08/2023,68
03/08/2023,68
03/08/2023,68
03/08/2023,68
04/08/2023,74
04/08/2023,74
04/08/2023,76
04/08/2023,74
04/08/2023,76
04/08/2023,74
04/08/2023,76
04/08/2023,74
04/08/2023,76
05/08/2023,73
05/08/2023,73
05/08/2023,73
05/08/2023,73
05/08/2023,73
05/08/2023,75
05/08/2023,73
05/08/2023,73
05/08/2023,73
05/08/2023,73
06/08/2023,71
06/08/2023,71
06/08/2023,69
06/08/2023,69
06/08/2023,71
06/08/2023,69
06/08/2023,71
06/08/2023,71
06/08/2023,71
06/08/2023,69
07/08/2023,70
07/08/2023,70
07/08/2023,72
07/08/2023,72
07/08/2023,70
07/08/2023,70
07/08/2023,72
07/08/2023,72
07/08/2023,70
08/08/2023,69
08/08/2023,69
08/08/2023,67
08/08/2023,69
08/08/2023,69
08/08/2023,67
08/08/2023,67
08/08/2023,67
08/08/2023,67
09/08/2023,67
09/08/2023,69
09/08/2023,67
09/08/2023,69
09/08/2023,67
09/08/2023,67
09/08/2023,69
09/08/2023,69
09/08/2023,67
10/08/2023,61
10/08/2023,63
10/08/2023,63
10/08/2023,61
10/08/2023,63
10/08/2023,61
10/08/2023,63
10/08/2023,61
10/08/2023,61
11/08/2023,61
11/08/2023,61
11/08/2023,61
11/08/2023,63
11/08/2023,61
11/08/2023,61
11/08/2023,61
11/08/2023,61
11/08/2023,63
12/08/2023,61
12/08/2023,63
12/08/2023,63
12/08/2023,63
12/08/2023,63
12/08/2023,61
12/08/2023,63
12/08/2023,63
12/08/2023,61
13/08/2023,53
13/08/2023,55
13/08/2023,53
13/08/2023,55
13/08/2023,55
13/08/2023,53
13/08/2023,55
13/08/2023,53
13/08/2023,55
14/08/2023,50
14/08/2023,50
14/08/2023,53
14/08/2023,50
14/08/2023,50
14/08/2023,50
14/08/2023,50
14/08/2023,50
14/08/2023,53
15/08/2023,55
15/08/2023,55
15/08/2023,52
15/08/2023,55
15/08/2023,55
15/08/2023,52
15/08/2023,52
15/08/2023,52
15/08/2023,52
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
16/08/2023,59
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
17/08/2023,67
18/08/2023,71
18/08/2023,70
18/08/2023,70
18/08/2023,70
18/08/2023,70
18/08/2023,71
18/08/2023,71
18/08/2023,71
18/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
19/08/2023,71
20/08/2023,69
20/08/2023,69
20/08/2023,69
20/08/2023,69
20/08/2023,69
20/08/2023,69
20/08/2023,69
20/08/2023,69
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
21/08/2023,71
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
22/08/2023,69
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
23/08/2023,70
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
24/08/2023,54
25/08/2023,56
25/08/2023,57
25/08/2023,57
25/08/2023,57
25/08/2023,57
25/08/2023,57
25/08/2023,57
25/08/2023,57
25/08/2023,57
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
26/08/2023,54
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
27/08/2023,52
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
28/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
29/08/2023,50
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
30/08/2023,51
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
31/08/2023,46
01/09/2023,47
01/09/2023,46
01/09/2023,46
01/09/2023,46
01/09/2023,46
01/09/2023,46
01/09/2023,46
01/09/2023,46
01/09/2023,46
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
02/09/2023,45
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
03/09/2023,41
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
04/09/2023,42
05/09/2023,44
05/09/2023,44
05/09/2023,44
05/09/2023,44
05/09/2023,44
05/09/2023,44
05/09/2023,44
05/09/2023,44
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
06/09/2023,43
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
07/09/2023,41
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
08/09/2023,43
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
09/09/2023,42
10/09/2023,42
10/09/2023,42
10/09/2023,42
10/09/2023,43
10/09/2023,43
10/09/2023,43
10/09/2023,43
10/09/2023,43
10/09/2023,43
11/09/2023,43
11/09/2023,43
11/09/2023,43
11/09/2023,43
11/09/2023,43
11/09/2023,43
11/09/2023,46
11/09/2023,46
11/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
12/09/2023,46
13/09/2023,46
13/09/2023,46
13/09/2023,46
13/09/2023,46
13/09/2023,46
13/09/2023,45
13/09/2023,45
13/09/2023,45
13/09/2023,45
14/09/2023,44
14/09/2023,44
14/09/2023,44
14/09/2023,44
14/09/2023,44
14/09/2023,45
14/09/2023,45
14/09/2023,45
14/09/2023,46
15/09/2023,52
15/09/2023,52
15/09/2023,53
15/09/2023,53
15/09/2023,53
15/09/2023,53
15/09/2023,53
15/09/2023,53
15/09/2023,53
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
16/09/2023,51
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
17/09/2023,46
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
18/09/2023,44
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
19/09/2023,43
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
20/09/2023,41
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
21/09/2023,40
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
22/09/2023,38
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
23/09/2023,40
24/09/2023,36
24/09/2023,35
24/09/2023,35
24/09/2023,35
24/09/2023,35
24/09/2023,35
24/09/2023,35
24/09/2023,35
24/09/2023,35
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
25/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
26/09/2023,37
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
27/09/2023,38
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
28/09/2023,41
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
29/09/2023,42
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
30/09/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
01/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
02/10/2023,41
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
03/10/2023,38
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
04/10/2023,40
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
05/10/2023,41
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
06/10/2023,40
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
07/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
08/10/2023,39
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
09/10/2023,40
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
10/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
11/10/2023,42
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
12/10/2023,39
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
13/10/2023,41
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
14/10/2023,40
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
15/10/2023,36
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
16/10/2023,34
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
17/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
18/10/2023,36
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
19/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
20/10/2023,33
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
21/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
22/10/2023,32
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
23/10/2023,37
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
24/10/2023,36
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
25/10/2023,41
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
26/10/2023,39
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
27/10/2023,40
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
28/10/2023,39
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
29/10/2023,38
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
30/10/2023,39
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
31/10/2023,42
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
01/11/2023,41
02/11/2023,40
02/11/2023,40
02/11/2023,40
02/11/2023,41
02/11/2023,41
02/11/2023,41
02/11/2023,41
02/11/2023,41
02/11/2023,41
03/11/2023,39
03/11/2023,40
03/11/2023,40
03/11/2023,40
03/11/2023,40
03/11/2023,40
03/11/2023,40
03/11/2023,40
03/11/2023,40
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
04/11/2023,39
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
05/11/2023,40
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
06/11/2023,41
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
07/11/2023,43
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
08/11/2023,40
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
09/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
10/11/2023,42
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
11/11/2023,41
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
12/11/2023,40
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
13/11/2023,36
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
14/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
15/11/2023,39
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
16/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
17/11/2023,38
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
18/11/2023,41
19/11/2023,40
19/11/2023,40
19/11/2023,40
19/11/2023,40
